timestamp,quantity,bidding_zone,data_type,zone_code,zone_name,country
2024-01-03 22:00:00+00:00,8800.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-03 23:00:00+00:00,8773.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 00:00:00+00:00,8635.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 01:00:00+00:00,8541.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 02:00:00+00:00,8469.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 03:00:00+00:00,8339.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 04:00:00+00:00,8136.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 05:00:00+00:00,8053.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 06:00:00+00:00,8052.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 07:00:00+00:00,7993.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 08:00:00+00:00,7946.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 09:00:00+00:00,7967.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 10:00:00+00:00,7945.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 11:00:00+00:00,7876.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 12:00:00+00:00,8003.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 13:00:00+00:00,8035.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 14:00:00+00:00,7973.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 15:00:00+00:00,7861.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 16:00:00+00:00,7869.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 17:00:00+00:00,7817.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 18:00:00+00:00,7764.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 19:00:00+00:00,7678.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 20:00:00+00:00,7647.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 21:00:00+00:00,7554.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 22:00:00+00:00,7478.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-04 23:00:00+00:00,7377.0,10YBE----------2,actual_load,10YBE----------2,Belgium,BE
2024-01-01 00:00:00+00:00,1591.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
2024-01-01 01:00:00+00:00,1573.0,10YHR-HEP------M,actual_load,10YHR-HEP------M,Croatia,HR
