date,temperature_max,temperature_min,temperature_mean,latitude,longitude,subzone_code,subzone_name,heating_degree_days,cooling_degree_days,country_code,zone_name
2024-02-08,5.9,-2.3,1.4,48.2082,16.3738,AT-VIE,Vienna,16.6,0,AT,Austria
2024-02-09,1.8,-4.7,-0.7,48.2082,16.3738,AT-VIE,Vienna,18.7,0,AT,Austria
2024-02-10,2.0,-1.9,0.5,48.2082,16.3738,AT-VIE,Vienna,17.5,0,AT,Austria
2024-02-11,0.5,-4.3,-1.3,48.2082,16.3738,AT-VIE,Vienna,19.3,0,AT,Austria
2024-02-12,1.1,-5.6,-2.3,48.2082,16.3738,AT-VIE,Vienna,20.3,0,AT,Austria
2024-02-13,2.3,-3.7,-0.9,48.2082,16.3738,AT-VIE,Vienna,18.9,0,AT,Austria
2024-02-14,1.3,-3.6,-0.6,48.2082,16.3738,AT-VIE,Vienna,18.6,0,AT,Austria
2024-02-15,3.5,-2.7,1.1,48.2082,16.3738,AT-VIE,Vienna,16.9,0,AT,Austria
2024-02-16,12.4,1.1,6.4,48.2082,16.3738,AT-VIE,Vienna,11.6,0,AT,Austria
2024-02-17,7.6,0.6,3.6,48.2082,16.3738,AT-VIE,Vienna,14.4,0,AT,Austria
2024-02-18,7.5,-0.1,3.9,48.2082,16.3738,AT-VIE,Vienna,14.1,0,AT,Austria
2024-02-19,1.6,-10.4,-3.5,48.2082,16.3738,AT-VIE,Vienna,21.5,0,AT,Austria
2024-02-20,-0.5,-11.4,-5.1,48.2082,16.3738,AT-VIE,Vienna,23.1,0,AT,Austria
2024-02-21,9.2,-3.1,4.5,48.2082,16.3738,AT-VIE,Vienna,13.5,0,AT,Austria
2024-02-22,10.0,2.5,6.5,48.2082,16.3738,AT-VIE,Vienna,11.5,0,AT,Austria
2024-02-23,10.7,1.2,5.5,48.2082,16.3738,AT-VIE,Vienna,12.5,0,AT,Austria
2024-02-24,13.3,3.1,7.3,48.2082,16.3738,AT-VIE,Vienna,10.7,0,AT,Austria
2024-02-25,12.8,2.7,7.5,48.2082,16.3738,AT-VIE,Vienna,10.5,0,AT,Austria
2024-02-26,12.8,2.3,7.4,48.2082,16.3738,AT-VIE,Vienna,10.6,0,AT,Austria
2024-02-27,13.1,2.2,7.3,48.2082,16.3738,AT-VIE,Vienna,10.7,0,AT,Austria
2024-02-28,6.2,1.1,3.6,48.2082,16.3738,AT-VIE,Vienna,14.4,0,AT,Austria
2024-02-29,7.6,0.2,3.5,48.2082,16.3738,AT-VIE,Vienna,14.5,0,AT,Austria
2024-03-01,10.0,0.8,4.8,48.2082,16.3738,AT-VIE,Vienna,13.2,0,AT,Austria
2024-01-01,1.2,-5.9,-2.5,47.8095,13.055,AT-SAL,Salzburg,20.5,0,AT,Austria
2024-01-02,2.2,-5.9,-1.8,47.8095,13.055,AT-SAL,Salzburg,19.8,0,AT,Austria
2024-01-03,1.6,-3.0,-0.9,47.8095,13.055,AT-SAL,Salzburg,18.9,0,AT,Austria
2024-01-04,2.4,-3.9,-0.5,47.8095,13.055,AT-SAL,Salzburg,18.5,0,AT,Austria
2024-01-05,4.3,-2.1,0.9,47.8095,13.055,AT-SAL,Salzburg,17.1,0,AT,Austria
2024-01-06,3.9,-2.2,0.9,47.8095,13.055,AT-SAL,Salzburg,17.1,0,AT,Austria
2024-01-07,1.4,-5.1,-1.4,47.8095,13.055,AT-SAL,Salzburg,19.4,0,AT,Austria
2024-01-08,2.8,-6.0,-1.6,47.8095,13.055,AT-SAL,Salzburg,19.6,0,AT,Austria
2024-01-09,3.6,-1.4,0.8,47.8095,13.055,AT-SAL,Salzburg,17.2,0,AT,Austria
2024-01-10,4.8,-1.6,1.6,47.8095,13.055,AT-SAL,Salzburg,16.4,0,AT,Austria
2024-01-11,5.2,-1.8,1.8,47.8095,13.055,AT-SAL,Salzburg,16.2,0,AT,Austria
2024-01-12,3.5,-3.3,0.5,47.8095,13.055,AT-SAL,Salzburg,17.5,0,AT,Austria
2024-01-13,6.5,-1.5,2.2,47.8095,13.055,AT-SAL,Salzburg,15.8,0,AT,Austria
2024-01-14,4.9,-1.3,1.7,47.8095,13.055,AT-SAL,Salzburg,16.3,0,AT,Austria
2024-01-15,6.9,-1.2,2.6,47.8095,13.055,AT-SAL,Salzburg,15.4,0,AT,Austria
2024-01-16,8.6,-0.3,4.6,47.8095,13.055,AT-SAL,Salzburg,13.4,0,AT,Austria
2024-01-17,4.4,-1.7,1.2,47.8095,13.055,AT-SAL,Salzburg,16.8,0,AT,Austria
2024-01-18,4.6,-2.6,0.1,47.8095,13.055,AT-SAL,Salzburg,17.9,0,AT,Austria
2024-01-19,4.1,-2.5,0.1,47.8095,13.055,AT-SAL,Salzburg,17.9,0,AT,Austria
2024-01-20,5.9,-2.6,1.0,47.8095,13.055,AT-SAL,Salzburg,17.0,0,AT,Austria
2024-01-21,7.3,-0.3,2.6,47.8095,13.055,AT-SAL,Salzburg,15.4,0,AT,Austria
2024-01-22,5.8,-1.7,1.6,47.8095,13.055,AT-SAL,Salzburg,16.4,0,AT,Austria
2024-01-23,7.3,-1.7,1.9,47.8095,13.055,AT-SAL,Salzburg,16.1,0,AT,Austria
2024-01-24,8.8,-0.2,3.2,47.8095,13.055,AT-SAL,Salzburg,14.8,0,AT,Austria
2024-01-25,6.8,-3.3,1.6,47.8095,13.055,AT-SAL,Salzburg,16.4,0,AT,Austria
2024-01-26,2.8,-6.6,-1.4,47.8095,13.055,AT-SAL,Salzburg,19.4,0,AT,Austria
2024-01-27,2.7,-3.4,-0.3,47.8095,13.055,AT-SAL,Salzburg,18.3,0,AT,Austria
2024-01-28,6.3,-3.4,2.1,47.8095,13.055,AT-SAL,Salzburg,15.9,0,AT,Austria
2024-01-29,9.0,1.2,5.3,47.8095,13.055,AT-SAL,Salzburg,12.7,0,AT,Austria
2024-01-30,8.5,-0.1,4.0,47.8095,13.055,AT-SAL,Salzburg,14.0,0,AT,Austria
2024-01-31,11.7,-0.8,3.8,47.8095,13.055,AT-SAL,Salzburg,14.2,0,AT,Austria
2024-02-01,5.2,-2.1,1.3,47.8095,13.055,AT-SAL,Salzburg,16.7,0,AT,Austria
2024-02-02,11.1,-1.2,4.1,47.8095,13.055,AT-SAL,Salzburg,13.9,0,AT,Austria
2024-02-03,5.7,-2.2,1.5,47.8095,13.055,AT-SAL,Salzburg,16.5,0,AT,Austria
2024-02-04,4.8,-3.4,0.3,47.8095,13.055,AT-SAL,Salzburg,17.7,0,AT,Austria
2024-02-05,5.8,-5.2,0.1,47.8095,13.055,AT-SAL,Salzburg,17.9,0,AT,Austria
2024-02-06,7.2,-2.0,1.8,47.8095,13.055,AT-SAL,Salzburg,16.2,0,AT,Austria
2024-02-07,8.1,-1.4,2.4,47.8095,13.055,AT-SAL,Salzburg,15.6,0,AT,Austria
2024-02-08,8.8,-1.2,2.8,47.8095,13.055,AT-SAL,Salzburg,15.2,0,AT,Austria
2024-02-09,9.0,-2.7,2.1,47.8095,13.055,AT-SAL,Salzburg,15.9,0,AT,Austria
2024-02-10,4.1,-3.5,-0.3,47.8095,13.055,AT-SAL,Salzburg,18.3,0,AT,Austria
2024-02-11,0.3,-6.8,-2.6,47.8095,13.055,AT-SAL,Salzburg,20.6,0,AT,Austria
2024-02-12,2.8,-6.8,-1.9,47.8095,13.055,AT-SAL,Salzburg,19.9,0,AT,Austria
2024-02-13,7.1,-2.6,1.5,47.8095,13.055,AT-SAL,Salzburg,16.5,0,AT,Austria
2024-02-14,6.2,-2.2,1.5,47.8095,13.055,AT-SAL,Salzburg,16.5,0,AT,Austria
2024-02-15,7.3,-4.1,1.6,47.8095,13.055,AT-SAL,Salzburg,16.4,0,AT,Austria
2024-02-16,9.0,-1.7,4.1,47.8095,13.055,AT-SAL,Salzburg,13.9,0,AT,Austria
2024-02-17,9.2,-1.8,2.5,47.8095,13.055,AT-SAL,Salzburg,15.5,0,AT,Austria
2024-02-18,5.6,-4.0,1.1,47.8095,13.055,AT-SAL,Salzburg,16.9,0,AT,Austria
2024-02-19,-0.5,-11.1,-6.9,47.8095,13.055,AT-SAL,Salzburg,24.9,0,AT,Austria
2024-02-20,2.8,-11.6,-4.0,47.8095,13.055,AT-SAL,Salzburg,22.0,0,AT,Austria
2024-02-21,9.1,-2.3,3.3,47.8095,13.055,AT-SAL,Salzburg,14.7,0,AT,Austria
2024-02-22,8.0,-0.5,3.8,47.8095,13.055,AT-SAL,Salzburg,14.2,0,AT,Austria
2024-02-23,10.5,-0.6,4.4,47.8095,13.055,AT-SAL,Salzburg,13.6,0,AT,Austria
2024-02-24,12.3,0.6,5.1,47.8095,13.055,AT-SAL,Salzburg,12.9,0,AT,Austria
2024-02-25,11.1,0.2,5.0,47.8095,13.055,AT-SAL,Salzburg,13.0,0,AT,Austria
2024-02-26,8.2,0.9,4.7,47.8095,13.055,AT-SAL,Salzburg,13.3,0,AT,Austria
2024-02-27,10.0,-0.6,4.1,47.8095,13.055,AT-SAL,Salzburg,13.9,0,AT,Austria
2024-02-28,4.8,-2.7,1.0,47.8095,13.055,AT-SAL,Salzburg,17.0,0,AT,Austria
2024-02-29,6.7,-3.1,1.4,47.8095,13.055,AT-SAL,Salzburg,16.6,0,AT,Austria
2024-03-01,7.6,-1.9,2.1,47.8095,13.055,AT-SAL,Salzburg,15.9,0,AT,Austria
2024-01-01,4.2,-5.1,-1.4,47.2692,11.4041,AT-INN,Innsbruck,19.4,0,AT,Austria
2024-01-02,4.6,-5.1,-1.2,47.2692,11.4041,AT-INN,Innsbruck,19.2,0,AT,Austria
2024-01-03,-0.1,-5.1,-2.4,47.2692,11.4041,AT-INN,Innsbruck,20.4,0,AT,Austria
2024-01-04,8.1,-5.1,1.2,47.2692,11.4041,AT-INN,Innsbruck,16.8,0,AT,Austria
2024-01-05,10.8,-0.0,4.5,47.2692,11.4041,AT-INN,Innsbruck,13.5,0,AT,Austria
2024-01-06,10.7,0.3,4.7,47.2692,11.4041,AT-INN,Innsbruck,13.3,0,AT,Austria
2024-01-07,8.0,-0.2,3.0,47.2692,11.4041,AT-INN,Innsbruck,15.0,0,AT,Austria
2024-01-08,9.1,0.0,3.4,47.2692,11.4041,AT-INN,Innsbruck,14.6,0,AT,Austria
2024-01-09,7.5,-1.7,2.2,47.2692,11.4041,AT-INN,Innsbruck,15.8,0,AT,Austria
2024-01-10,7.2,-2.2,2.7,47.2692,11.4041,AT-INN,Innsbruck,15.3,0,AT,Austria
2024-01-11,6.6,-0.4,3.1,47.2692,11.4041,AT-INN,Innsbruck,14.9,0,AT,Austria
2024-01-12,8.4,-1.2,3.0,47.2692,11.4041,AT-INN,Innsbruck,15.0,0,AT,Austria
2024-01-13,8.9,-1.0,3.3,47.2692,11.4041,AT-INN,Innsbruck,14.7,0,AT,Austria
2024-01-14,5.7,-1.1,2.3,47.2692,11.4041,AT-INN,Innsbruck,15.7,0,AT,Austria
2024-01-15,9.4,-0.0,4.3,47.2692,11.4041,AT-INN,Innsbruck,13.7,0,AT,Austria
2024-01-16,8.7,-1.6,4.9,47.2692,11.4041,AT-INN,Innsbruck,13.1,0,AT,Austria
2024-01-17,1.5,-3.5,-0.8,47.2692,11.4041,AT-INN,Innsbruck,18.8,0,AT,Austria
2024-01-18,3.1,-4.5,0.0,47.2692,11.4041,AT-INN,Innsbruck,18.0,0,AT,Austria
2024-01-19,5.0,-4.1,0.6,47.2692,11.4041,AT-INN,Innsbruck,17.4,0,AT,Austria
2024-01-20,8.6,-3.9,2.0,47.2692,11.4041,AT-INN,Innsbruck,16.0,0,AT,Austria
2024-01-21,11.8,0.7,4.8,47.2692,11.4041,AT-INN,Innsbruck,13.2,0,AT,Austria
2024-01-22,10.9,-2.3,3.7,47.2692,11.4041,AT-INN,Innsbruck,14.3,0,AT,Austria
2024-01-23,8.3,-2.7,2.6,47.2692,11.4041,AT-INN,Innsbruck,15.4,0,AT,Austria
2024-01-24,10.4,0.5,4.2,47.2692,11.4041,AT-INN,Innsbruck,13.8,0,AT,Austria
2024-01-25,4.7,-5.8,-0.3,47.2692,11.4041,AT-INN,Innsbruck,18.3,0,AT,Austria
2024-01-26,2.7,-6.6,-1.9,47.2692,11.4041,AT-INN,Innsbruck,19.9,0,AT,Austria
2024-01-27,0.0,-5.7,-2.1,47.2692,11.4041,AT-INN,Innsbruck,20.1,0,AT,Austria
2024-01-28,4.2,-4.1,2.2,47.2692,11.4041,AT-INN,Innsbruck,15.8,0,AT,Austria
2024-01-29,6.9,1.1,4.3,47.2692,11.4041,AT-INN,Innsbruck,13.7,0,AT,Austria
2024-01-30,9.0,0.2,3.9,47.2692,11.4041,AT-INN,Innsbruck,14.1,0,AT,Austria
2024-01-31,12.1,-2.9,3.7,47.2692,11.4041,AT-INN,Innsbruck,14.3,0,AT,Austria
2024-02-01,2.6,-4.3,-0.5,47.2692,11.4041,AT-INN,Innsbruck,18.5,0,AT,Austria
2024-02-02,10.8,-0.4,4.5,47.2692,11.4041,AT-INN,Innsbruck,13.5,0,AT,Austria
2024-02-03,4.7,-5.0,0.0,47.2692,11.4041,AT-INN,Innsbruck,18.0,0,AT,Austria
2024-02-04,2.4,-5.4,-1.3,47.2692,11.4041,AT-INN,Innsbruck,19.3,0,AT,Austria
2024-02-05,8.8,-3.6,1.4,47.2692,11.4041,AT-INN,Innsbruck,16.6,0,AT,Austria
2024-02-06,8.3,-2.1,2.4,47.2692,11.4041,AT-INN,Innsbruck,15.6,0,AT,Austria
2024-02-07,7.3,-2.0,2.1,47.2692,11.4041,AT-INN,Innsbruck,15.9,0,AT,Austria
2024-02-08,8.6,-3.2,2.7,47.2692,11.4041,AT-INN,Innsbruck,15.3,0,AT,Austria
2024-02-09,7.9,-3.8,1.3,47.2692,11.4041,AT-INN,Innsbruck,16.7,0,AT,Austria
2024-02-10,-0.6,-5.6,-2.6,47.2692,11.4041,AT-INN,Innsbruck,20.6,0,AT,Austria
2024-02-11,-0.8,-7.9,-3.9,47.2692,11.4041,AT-INN,Innsbruck,21.9,0,AT,Austria
2024-02-12,4.7,-6.6,-0.9,47.2692,11.4041,AT-INN,Innsbruck,18.9,0,AT,Austria
2024-02-13,10.4,-2.1,2.8,47.2692,11.4041,AT-INN,Innsbruck,15.2,0,AT,Austria
2024-02-14,3.2,-4.1,0.2,47.2692,11.4041,AT-INN,Innsbruck,17.8,0,AT,Austria
2024-02-15,6.7,-4.1,2.4,47.2692,11.4041,AT-INN,Innsbruck,15.6,0,AT,Austria
2024-02-16,7.1,-1.9,2.6,47.2692,11.4041,AT-INN,Innsbruck,15.4,0,AT,Austria
2024-02-17,5.6,-2.0,2.0,47.2692,11.4041,AT-INN,Innsbruck,16.0,0,AT,Austria
2024-02-18,1.7,-5.2,-0.2,47.2692,11.4041,AT-INN,Innsbruck,18.2,0,AT,Austria
2024-02-19,-3.1,-11.7,-8.0,47.2692,11.4041,AT-INN,Innsbruck,26.0,0,AT,Austria
2024-02-20,2.8,-8.8,-2.4,47.2692,11.4041,AT-INN,Innsbruck,20.4,0,AT,Austria
2024-02-21,10.7,-0.1,5.1,47.2692,11.4041,AT-INN,Innsbruck,12.9,0,AT,Austria
2024-02-22,9.4,1.6,4.6,47.2692,11.4041,AT-INN,Innsbruck,13.4,0,AT,Austria
2024-02-23,12.0,-0.3,5.8,47.2692,11.4041,AT-INN,Innsbruck,12.2,0,AT,Austria
2024-02-24,12.1,1.6,6.6,47.2692,11.4041,AT-INN,Innsbruck,11.4,0,AT,Austria
2024-02-25,11.7,1.5,5.8,47.2692,11.4041,AT-INN,Innsbruck,12.2,0,AT,Austria
2024-02-26,8.1,1.4,4.5,47.2692,11.4041,AT-INN,Innsbruck,13.5,0,AT,Austria
2024-02-27,10.3,-2.2,4.5,47.2692,11.4041,AT-INN,Innsbruck,13.5,0,AT,Austria
2024-02-28,-0.0,-3.5,-1.2,47.2692,11.4041,AT-INN,Innsbruck,19.2,0,AT,Austria
2024-02-29,5.1,-4.7,0.4,47.2692,11.4041,AT-INN,Innsbruck,17.6,0,AT,Austria
2024-03-01,7.3,-2.8,1.6,47.2692,11.4041,AT-INN,Innsbruck,16.4,0,AT,Austria
2024-01-01,5.6,2.0,3.8,50.8503,4.3517,BE-BRU,Brussels,14.2,0,BE,Belgium
2024-01-02,9.1,4.3,6.3,50.8503,4.3517,BE-BRU,Brussels,11.7,0,BE,Belgium
2024-01-03,6.8,2.8,4.6,50.8503,4.3517,BE-BRU,Brussels,13.4,0,BE,Belgium
2024-01-04,7.1,2.1,3.9,50.8503,4.3517,BE-BRU,Brussels,14.1,0,BE,Belgium
2024-01-05,6.9,1.8,4.2,50.8503,4.3517,BE-BRU,Brussels,13.8,0,BE,Belgium
2024-01-06,7.1,4.6,5.7,50.8503,4.3517,BE-BRU,Brussels,12.3,0,BE,Belgium
2024-01-07,6.4,1.5,4.3,50.8503,4.3517,BE-BRU,Brussels,13.7,0,BE,Belgium
2024-01-08,5.3,1.3,2.9,50.8503,4.3517,BE-BRU,Brussels,15.1,0,BE,Belgium
2024-01-09,7.2,1.3,4.3,50.8503,4.3517,BE-BRU,Brussels,13.7,0,BE,Belgium
2024-01-10,7.8,2.7,5.9,50.8503,4.3517,BE-BRU,Brussels,12.1,0,BE,Belgium
2024-01-11,4.8,0.7,2.4,50.8503,4.3517,BE-BRU,Brussels,15.6,0,BE,Belgium
2024-01-12,9.4,1.3,4.8,50.8503,4.3517,BE-BRU,Brussels,13.2,0,BE,Belgium
2024-01-13,9.9,2.4,7.2,50.8503,4.3517,BE-BRU,Brussels,10.8,0,BE,Belgium
2024-01-14,5.3,2.0,3.7,50.8503,4.3517,BE-BRU,Brussels,14.3,0,BE,Belgium
2024-01-15,10.3,4.4,7.2,50.8503,4.3517,BE-BRU,Brussels,10.8,0,BE,Belgium
2024-01-16,11.2,5.4,8.3,50.8503,4.3517,BE-BRU,Brussels,9.7,0,BE,Belgium
2024-01-17,8.2,4.2,6.1,50.8503,4.3517,BE-BRU,Brussels,11.9,0,BE,Belgium
2024-01-18,6.9,1.7,4.6,50.8503,4.3517,BE-BRU,Brussels,13.4,0,BE,Belgium
2024-01-19,8.3,1.6,4.8,50.8503,4.3517,BE-BRU,Brussels,13.2,0,BE,Belgium
2024-01-20,6.4,1.1,3.1,50.8503,4.3517,BE-BRU,Brussels,14.9,0,BE,Belgium
2024-01-21,6.2,0.5,2.4,50.8503,4.3517,BE-BRU,Brussels,15.6,0,BE,Belgium
2024-01-22,8.3,0.3,5.2,50.8503,4.3517,BE-BRU,Brussels,12.8,0,BE,Belgium
2024-01-23,8.8,4.2,7.0,50.8503,4.3517,BE-BRU,Brussels,11.0,0,BE,Belgium
2024-01-24,10.2,4.2,7.7,50.8503,4.3517,BE-BRU,Brussels,10.3,0,BE,Belgium
2024-01-25,6.4,0.7,3.7,50.8503,4.3517,BE-BRU,Brussels,14.3,0,BE,Belgium
2024-01-26,7.7,0.7,4.0,50.8503,4.3517,BE-BRU,Brussels,14.0,0,BE,Belgium
2024-01-27,10.4,2.3,5.5,50.8503,4.3517,BE-BRU,Brussels,12.5,0,BE,Belgium
2024-01-28,10.8,6.0,8.4,50.8503,4.3517,BE-BRU,Brussels,9.6,0,BE,Belgium
2024-01-29,11.9,4.7,9.3,50.8503,4.3517,BE-BRU,Brussels,8.7,0,BE,Belgium
2024-01-30,11.1,4.7,7.9,50.8503,4.3517,BE-BRU,Brussels,10.1,0,BE,Belgium
2024-01-31,11.1,3.3,6.4,50.8503,4.3517,BE-BRU,Brussels,11.6,0,BE,Belgium
2024-02-01,11.4,3.0,7.6,50.8503,4.3517,BE-BRU,Brussels,10.4,0,BE,Belgium
2024-02-02,9.8,4.4,7.3,50.8503,4.3517,BE-BRU,Brussels,10.7,0,BE,Belgium
2024-02-03,7.4,1.5,4.0,50.8503,4.3517,BE-BRU,Brussels,14.0,0,BE,Belgium
2024-02-04,7.6,0.9,3.9,50.8503,4.3517,BE-BRU,Brussels,14.1,0,BE,Belgium
2024-02-05,8.3,1.3,4.9,50.8503,4.3517,BE-BRU,Brussels,13.1,0,BE,Belgium
2024-02-06,9.1,2.3,5.1,50.8503,4.3517,BE-BRU,Brussels,12.9,0,BE,Belgium
2024-02-07,9.4,2.8,6.4,50.8503,4.3517,BE-BRU,Brussels,11.6,0,BE,Belgium
2024-02-08,10.9,2.9,8.2,50.8503,4.3517,BE-BRU,Brussels,9.8,0,BE,Belgium
2024-02-09,7.0,0.8,3.6,50.8503,4.3517,BE-BRU,Brussels,14.4,0,BE,Belgium
2024-02-10,7.2,0.5,3.3,50.8503,4.3517,BE-BRU,Brussels,14.7,0,BE,Belgium
2024-02-11,5.0,0.0,1.8,50.8503,4.3517,BE-BRU,Brussels,16.2,0,BE,Belgium
2024-02-12,7.9,0.1,3.6,50.8503,4.3517,BE-BRU,Brussels,14.4,0,BE,Belgium
2024-02-13,8.6,2.0,5.9,50.8503,4.3517,BE-BRU,Brussels,12.1,0,BE,Belgium
2024-02-14,8.9,1.6,5.4,50.8503,4.3517,BE-BRU,Brussels,12.6,0,BE,Belgium
2024-02-15,12.1,5.5,9.9,50.8503,4.3517,BE-BRU,Brussels,8.1,0,BE,Belgium
2024-02-16,8.3,3.6,6.4,50.8503,4.3517,BE-BRU,Brussels,11.6,0,BE,Belgium
2024-02-17,10.7,4.2,6.9,50.8503,4.3517,BE-BRU,Brussels,11.1,0,BE,Belgium
2024-02-18,5.9,-0.6,2.9,50.8503,4.3517,BE-BRU,Brussels,15.1,0,BE,Belgium
2024-02-19,7.2,-0.2,3.3,50.8503,4.3517,BE-BRU,Brussels,14.7,0,BE,Belgium
2024-02-20,11.7,3.0,8.0,50.8503,4.3517,BE-BRU,Brussels,10.0,0,BE,Belgium
2024-02-21,12.2,6.0,8.7,50.8503,4.3517,BE-BRU,Brussels,9.3,0,BE,Belgium
2024-02-22,10.8,2.6,7.6,50.8503,4.3517,BE-BRU,Brussels,10.4,0,BE,Belgium
2024-02-23,10.8,1.5,6.0,50.8503,4.3517,BE-BRU,Brussels,12.0,0,BE,Belgium
2024-02-24,9.1,4.7,7.0,50.8503,4.3517,BE-BRU,Brussels,11.0,0,BE,Belgium
2024-02-25,9.9,3.9,7.1,50.8503,4.3517,BE-BRU,Brussels,10.9,0,BE,Belgium
2024-02-26,10.1,3.1,6.2,50.8503,4.3517,BE-BRU,Brussels,11.8,0,BE,Belgium
2024-02-27,7.3,3.2,5.6,50.8503,4.3517,BE-BRU,Brussels,12.4,0,BE,Belgium
2024-02-28,7.6,1.7,4.9,50.8503,4.3517,BE-BRU,Brussels,13.1,0,BE,Belgium
2024-02-29,7.5,1.6,4.9,50.8503,4.3517,BE-BRU,Brussels,13.1,0,BE,Belgium
2024-03-01,6.4,2.5,4.7,50.8503,4.3517,BE-BRU,Brussels,13.3,0,BE,Belgium
2024-01-01,5.4,1.9,3.9,51.2194,4.4025,BE-ANT,Antwerp,14.1,0,BE,Belgium
2024-01-02,9.0,4.5,6.6,51.2194,4.4025,BE-ANT,Antwerp,11.4,0,BE,Belgium
2024-01-03,6.8,3.1,4.7,51.2194,4.4025,BE-ANT,Antwerp,13.3,0,BE,Belgium
2024-01-04,6.6,1.9,3.6,51.2194,4.4025,BE-ANT,Antwerp,14.4,0,BE,Belgium
2024-01-05,7.3,1.9,4.3,51.2194,4.4025,BE-ANT,Antwerp,13.7,0,BE,Belgium
2024-01-06,7.6,4.6,6.0,51.2194,4.4025,BE-ANT,Antwerp,12.0,0,BE,Belgium
